Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Mix
27,15013.73,1127.1441666666667,7,4,14,6,20,9.0,8.22,7.0,1403.17,26.3050348056972,1,51.547924156742056,47.9774206749251,303.1890718349996,Standard
44,126006.68,10693.556666666664,4,3,20,3,13,11.0,7.28,0.0,385.8,30.97979978466311,1,239.7673292742656,700.2179356015994,389.3704017908016,Standard
50,102885.32,8643.776666666667,3,5,16,1,14,16.0,10.31,4.0,605.34,38.226971056149566,1,74.1586635323227,775.4914067107629,294.72759642358113,Standard
39,34212.01,2847.000833333333,6,5,10,3,18,10.0,8.12,1.0,512.38,39.69518132857944,0,66.6764133130149,278.541851498458,229.4818185218604,Standard
26,118487.16,9810.93,8,4,20,4,15,18.0,9.76,6.0,140.26,41.11095873444603,0,301.5608682455748,332.6857295059864,596.8464022484391,Standard
46,24199.24,1951.6033333333328,3,7,6,1,26,14.0,0.67,4.0,784.35,37.72281141069045,0,13.886305431201704,14.577634931889046,406.6963929702425,Good
32,16578.115,1426.5095833333337,3,5,15,2,10,12.0,13.29,7.0,1054.86,33.469570793053244,1,21.42597208431386,108.05646652571414,303.16851972330534,Standard
32,16578.115,1426.5095833333337,3,5,15,2,10,13.0,13.29,7.0,1054.86,36.587378961837786,1,21.42597208431386,185.79604575598884,225.4289404930307,Standard
21,74647.4,6327.616666666666,6,5,20,6,52,15.0,26.16,13.0,4167.43,29.44667684720697,1,309.5754020995854,554.3277976230501,48.8584669440313,Bad
21,74647.4,6327.616666666666,6,5,20,6,55,14.0,26.16,13.0,4167.43,29.78735056427156,1,309.5754020995854,97.08157273439278,466.1046918326885,Bad
43,34766.06,3133.171666666666,521,1,11,3,4,4.0,5.71,0.0,1374.23,38.06430394316527,0,78.09310673608609,100.3810822258408,384.84297770473984,Good
44,34766.06,3133.171666666666,0,1,11,3,4,4.0,5.71,4.0,1374.23,36.17707872343392,0,78.09310673608609,43.71696486399703,441.5070950665837,Good
44,34766.06,3133.171666666666,0,1,11,3,4,1.0,5.71,4.0,1374.23,26.295038242822056,0,78.09310673608609,91.94862241849908,393.2754375120816,Good
21,30272.61,2258.7175,3,1365,15,1,30,8.0,8.83,9.0,180.94,29.60575893901424,1,17.975850989790292,54.66555554342681,403.2303434667828,Standard
21,30272.61,2258.7175,3,3,15,1,30,8.0,8.83,776.0,180.94,24.193828735289237,1,17.975850989790292,106.97368993879364,360.9222090714161,Standard
33,42220.39,3433.686488446392,1,4,1,4,9,9.0,7.48,6.0,257.81,30.063052147002576,0,191.94974107665337,125.54594067183538,368.2202464717858,Good
51,43581.13,3566.7608333333333,4,3,9,3,18,3.0,8.56,2.0,900.83,29.392791358224983,0,103.03307766103524,143.44207885649118,360.2009268158069,Good
51,43581.13,3566.7608333333333,4,3,9,3,19,3.0,8.56,7.0,900.83,28.23772306642064,0,103.03307766103524,82.4775021419168,421.1655035303812,Good
52,43581.13,3566.7608333333333,4,3,9,3,14,3.0,8.56,7.0,900.83,29.343087842337933,0,103.03307766103524,318.5485551113878,225.09445056091027,Good
34,35376.32,2717.026666666666,8,3,19,3,12,16.0,15.14,10.0,1166.47,23.35627280291955,1,58.2166703210756,116.41569298076185,387.0703033648293,Standard
27,19853.35,1613.0032412063474,7,4,6,2,21,17.0,9.63,2.0,816.46,26.258807394623123,0,141.5145576001361,224.64016484685183,209.9324530133312,Standard
33,115643.01,9910.9175,3,7,2,50,18,-2.0,13.89,4.0,951.36,31.38541855299592,0,195.39400914592812,379.6715175161537,676.0262233379183,Good
45,7512.225,513.0187500000002,7,7,14,5,6,17.0,11.87,9.0,540.07,31.2722258140054,1,20.686107686895213,13.096301315420304,277.5194659976845,Standard
45,7512.225,513.0187500000002,7,7,14,5,6,17.0,11.87,9.0,540.07,24.267387498924545,1,20.686107686895213,10000.0,269.0867540460582,Standard
34,9133.045,777.0870833333332,6,7,34,6,61,16.0,15.26,14.0,3035.88,25.67644327848108,1,30.20103247533153,100.55323126496992,236.95444459303192,Bad
34,9133.045,777.0870833333332,6,7,34,6,61,16.0,15.26,14.0,3035.88,23.262032915996148,1,30.20103247533153,95.84572568433713,241.6619501736647,Bad
23,19283.47,1886.9558333333327,10,8,34,9,38,15.0,26.43,13.0,4404.48,30.899888719194088,1,84.6164317306805,44.85196653846928,299.22718506418363,Bad
24,66502.76,5379.8966666666665,0,6,1,2,32,10.0,7.06,4.0,276.91,28.62953663154553,0,80.100174314101,90.13155217670584,607.7579401758599,Good
34,9444.795,850.06625,7,8,28,6,26,11.0,17.57,7.0,1701.58,28.822264274110477,1,27.59495029732186,85.65569453575112,251.75598016692703,Standard
34,9444.795,850.06625,7,8,28,6,26,9.0,17.57,7.0,1701.58,37.46444743347333,1,27.59495029732186,68.18557230662583,279.22610239605234,Standard
34,9444.795,850.06625,7,8,28,6,26,11.0,17.57,8.0,1701.58,27.63918778551522,1,27.59495029732186,54.32461405912675,263.0870606435514,Standard
47,70112.78,5989.731666666668,1,7,3,2,5,3.0,-1.25,5.0,877.06,35.31814910662736,0,69.71794787486095,283.2785698882344,505.97664890357134,Good
18,15604.56,1389.38,9,5,25,3,27,23.0,8.08,13.0,2686.18,39.54888205775843,1,37.91235014270589,127.7756270761828,253.25002278111128,Bad
18,15604.56,1389.38,9,5,25,3,27,21.0,8.08,13.0,2686.18,34.42829973160528,1,37.91235014270589,179.5771312573051,211.448518599989,Bad
18,15604.56,1389.38,9,5,25,3,29,23.0,12.08,13.0,2686.18,27.289102518713328,1,37.91235014270589,74.88455496420023,316.1410948930938,Bad
37,10025.2,1089.4333333333334,10,10,21,7,23,14.0,16.88,12.0,1409.58,26.250964299709658,1,41.43157633631988,49.21702031949955,278.2947366775139,Standard
37,10025.2,1089.4333333333334,10,10,21,7,23,14.0,16.88,12.0,1409.58,33.703039824147446,1,41.43157633631988,10000.0,302.55070665090284,Standard
37,10025.2,1089.4333333333334,10,10,21,7,21,12.0,16.88,12.0,1409.58,32.21027498329049,1,28755.0,33.06825133130279,284.4435056657107,Standard
39,64036.88,5591.406666666668,8,4,15,4,29,17.0,14.7,9.0,1635.19,35.1792658695388,1,127.82606133041408,544.82730755152,176.48729778473262,Standard
30,9783.245,908.2704166666668,8,6,29,8,43,17.0,7.75,7.0,1684.06,30.8377414412544,1,52.83913367020968,35.12845533301886,292.85945266343816,Bad
30,9783.245,908.2704166666668,8,6,29,8,44,17.0,7.75,11.0,1684.06,29.08785334058113,1,52.83913367020968,10000.0,279.6100709686773,Bad
30,9783.245,908.2704166666668,8,6,29,8,45,17.0,7.75,11.0,1684.06,34.18641036216449,1,52.83913367020968,83.72837527114395,244.2595327253131,Bad
22,86522.72,7098.2266666666665,8,5,13,-100,14,9.0,15.51,13.0,455.22,43.33832648529871,1,45.2646813787989,89.48137723569094,815.0766080521768,Standard
22,86522.72,7098.2266666666665,8,5,13,1,14,11.0,19.51,13.0,455.22,37.65307545634339,1,45.2646813787989,306.50881975522555,618.0491655326422,Standard
22,124419.66,10221.305,3,4,11,4,13,10.0,7.12,0.0,923.85,41.15442334416035,0,344.18153557232336,128.83379033854095,799.1151740891357,Good
22,124419.66,10221.305,3,4,11,4,13,11.0,7.12,0.0,923.85,42.693028346121146,0,344.18153557232336,180.2650489628048,747.6839154648718,Good
22,124419.66,10221.305,3,4,11,-100,13,8.0,7.12,5.0,923.85,26.622424461493324,0,344.18153557232336,10000.0,621.9938534314415,Good
22,124419.66,10221.305,3,4,11,4,13,8.0,7.12,5.0,923.85,39.00321233881037,0,344.18153557232336,433.648857087116,534.3001073405609,Good
51,15606.515,1234.5429166666663,3,4,6,4,7,-1.0,9.37,3.0,257.85,24.169967180626987,0,35.62637254261307,106.93925845384346,270.88866067021013,Good
25,28230.92,2184.5766666666664,8,6,32,7,49,16.0,25.17,14.0,2989.13,28.38729965271225,1,132.48112788009803,66.34195827184878,289.6345805147198,Bad
25,28230.92,2184.5766666666664,8,6,32,7,53,16.0,25.17,14.0,2989.13,26.00963998437294,1,132.48112788009803,89.73371744996928,256.2428213365994,Bad
29,10623.765,895.3137499999998,6,3,18,3,7,13.0,16.39,7.0,181.68,38.209312246771866,1,26.515279960070053,72.03125867396686,270.9848363659631,Standard
19,11970.955,1169.5795833333332,8,4,7,2,26,8.0,4.72,6.0,889.62,34.04081088623837,0,14.885194696934184,45.93646327565438,346.1363003607448,Standard
19,11970.955,1169.5795833333332,8,4,7,2,26,8.0,6.72,6.0,889.62,26.92806370311273,0,14.885194696934184,144.32681428511356,247.7459493512856,Standard
41,112362.76,9279.563333333334,4,4,5,4,25,19.0,4.86,2.0,1358.65,36.499091018495285,0,236.27765779486907,155.87278848221348,785.8058870562509,Standard
32,131577.84,11205.82,2,3,3,2,14,2.0,-2.47,7.0,816.21,30.077585430243467,0,185.4121959034533,1016.5690380488746,198.6007660476722,Good
32,131577.84,11205.82,2,3,3,2,14,2.0,1.53,7.0,816.21,35.829904546151404,0,13973.0,437.3032196729157,767.8665844236311,Good
8034,32314.44,2681.16628073925,2,5,5,3,9,11.0,9.54,2.0,1339.6,32.2231386037419,0,204.9179107962496,117.86118282523694,342.5116256392634,Good
20,7477136.0,4870.966666666666,0,5,7,1,13,3.0,11.42,2.0,71.52,36.42427388969825,0,27.65459979566915,46.65008320903486,652.7919836619627,Good
34,83703.52,6955.293333333334,6,9,27,8,21,18.0,28.02,10.0,4525.08,33.44941200862157,1,363.23731168748384,89.50795771851108,492.78406392733854,Bad
15,10405.01,694.0841666666665,889,7,30,5,54,15.0,16.66,13.0,2086.22,27.210713414590334,1,33.60279492191524,46.5971711596135,279.208450585138,Standard
22,29608.46,2625.3716666666664,7,8,31,7,43,19.0,9.06,10.0,1286.07,23.89829117336027,1,141.76428225323713,231.26612042009504,169.50676399333452,Bad
22,29608.46,2625.3716666666664,7,8,31,7,42,16.0,9.06,10.0,1286.07,38.70676838699337,1,141.76428225323713,203.7203982033354,197.0524862100941,Bad
22,29608.46,2625.3716666666664,7,8,31,7,40,16.0,3.0600000000000005,14.0,1286.07,27.37241518914208,1,141.76428225323713,181.09446950293167,199.67841491049785,Bad
22,29608.46,2625.3716666666664,7,8,31,7,41,13.0,14.06,14.0,1286.07,27.111246817787237,1,59051.0,43.15596063247065,327.61692378095887,Bad
30,29999.94,2767.995,10,9,15,5,42,19.0,7.67,13.0,2593.23,36.99699446591491,1,101.64748417267153,105.38307833382096,339.7689374935076,Bad
30,29999.94,2767.995,10,9,15,5,40,21.0,7.67,13.0,2593.23,40.10080983987624,1,101.64748417267153,183.624979979855,251.52703584747348,Bad
15,52972.5,4600.375,7,5,32,3,46,25.0,7.2,12.0,2196.59,33.27300118135673,1,112.69576824348246,77.11053037286058,520.231201383657,Bad
31,15746.63,1122.2191666666663,4,3,18,5,22,13.0,10.83,7.0,2098.83,32.5641359704797,1,44.04040477401768,50.6004827773391,297.5810291153099,Standard
31,15746.63,1122.2191666666663,3,2,18,5,22,12.0,10.83,7.0,2098.83,28.53509541517505,1,44.04040477401768,60.993250025311966,297.188261867337,Standard
48,31895.07,2488.9225,3,6,2,4,16,10.0,3.06,2.0,220.33,40.23007768476226,0,60.32284544467706,100.11680445853273,338.4526000967902,Good
48,31895.07,2488.9225,3,6,2,4,16,10.0,3.06,4.0,220.33,31.14018102936452,0,60.32284544467706,195.1776392553173,283.39176530000566,Good
32,30922.28,2494.8566666666666,1,5,12,2,19,1.0,7.710000000000001,2.0,957.53,39.77682703338828,0,30.338204255747957,229.21567410853896,279.93178830237974,Good
32,30922.28,2494.8566666666666,1,5,12,2,19,0.0,6.710000000000001,2.0,957.53,41.10028871804085,0,30.338204255747957,10000.0,363.6885366614181,Good
27,39696.98,3211.081666666667,5,5,10,1,11,2465.0,1.98,4.0,133.3,35.21246023852551,0,31.906580170809523,100.69515340455568,438.5064330913016,Good
27,39696.98,3211.081666666667,5,5,10,1,11,3.0,1.98,4.0,133.3,36.04289493251545,0,31.906580170809523,184.0574092198084,365.1441772760488,Good
35,120366.6,9888.55,4,7,2,4,12,8.0,0.8,6.0,1396.64,29.58023911048941,0,233.4424036237371,488.4318034764142,536.9807928998487,Good
35,120366.6,9888.55,4,7,2,4,12,8.0,0.8,6.0,1396.64,33.25262310268096,0,233.4424036237371,158.36359479771772,837.0490015785451,Good
24,51824.94,4417.745,6,7,26,8,43,22.0,0.63,13.0,2958.02,28.01812141915987,1,257.6594544707495,91.32482471249752,332.79022081675294,Bad
32,11431.775,930.6479166666668,8,6,16,4,7,18.0,0.52,3.0,117.57,38.48617174961964,0,29.485471340503853,34.3420331818508,279.237287144312,Standard
38,14224.655,1395.3879166666668,8,6,13,495,27,10.0,8.1,5.0,1343.01,29.34120563797437,0,7.642056540954449,171.49312989051938,250.40360523519288,Standard
7860,142170.12,11584.51,3,4,8,2,3,-1.0,2.58,3.0,282.56,29.926085806941927,0,183.75951310113632,1095.6480130581433,159.04347384072037,Good
47,142170.12,11584.51,3,4,8,2,3,1.0,2.58,6.0,282.56,38.62946026363369,0,183.75951310113632,177.8583137532896,1036.8331731455742,Good
46,19951.765,1592.647083333333,1,1,12,2,5,1186.0,2.89,5.0,1463.07,29.46651804388181,0,28.21305815261517,128.8961819975872,292.155468183131,Good
46,19951.765,1592.647083333333,1,1,12,2,10,6.0,2.89,5.0,1463.07,30.0278662053598,0,28.21305815261517,65.61978807132158,315.4318621093966,Good
46,19951.765,1592.647083333333,1,1,12,2,9,6.0,2.89,5.0,1463.07,33.2989104452174,0,28.21305815261517,34.07261406647877,336.97903611423936,Good
36,94454.1,8102.175,1,4,5,3,9,6.0,1.63,6.0,1342.61,23.52014451638185,0,152.50689472836868,881.5372576916693,66.17334757996196,Good
37,94454.1,8102.175,1,4,5,3,9,6.0,1.63,6.0,1342.61,27.62377224128629,0,152.50689472836868,282.18715383125533,625.523451440376,Good
28,27063.43,2455.285833333333,8,3,12,4,18,75.0,12.49,5.0,1205.36,28.132241499712443,1,74.73897797254129,71.20878136814676,349.5808239926453,Standard
44,36980.1,3352.675,6,10,29,6,54,18.0,9.55,14.0,2403.26,31.292367014445613,1,174.0872208516925,78.09610381196622,343.08417533634133,Standard
44,36980.1,3352.675,6,10,1072,6,54,17.0,9.55,14.0,2403.26,37.61672516778574,1,174.0872208516925,289.0919030080851,142.08837614022238,Standard
44,36980.1,3352.675,6,10,29,6,54,17.0,13.55,14.0,2403.26,37.851669870933215,1,174.0872208516925,64.38597581472526,346.7943033335821,Standard
27,96582.24,6966.4062465116085,3,3,13,1,10,15.0,19.79,4.0,482.88,31.22181117402968,1,54858.0,210.96503894689744,765.2267499546895,Standard
40,122978.43,10514.2025,0,1,9,3,13,4.0,7.33,3.0,1197.33,30.5576034547476,0,168.0066863638793,499.7731076698249,643.6404559662956,Good
32,7821.24,468.77,8,10,29,6,62,17.0,19.34,7.0,2924.76,38.84434525137533,1,19.727923492291534,55.54852462474443,261.6005518829641,Bad
32,7821.24,468.77,8,10,29,6,62,17.0,19.34,7.0,2924.76,24.79134955016477,1,19.727923492291534,36.593321378660406,280.55575512904807,Bad
23,30972.54,2431.045,7,9,16,2,59,15.0,18.91,13.0,2203.46,33.300710660545604,1,35.63379961862531,70.64417270811667,386.82652767325806,Standard
29,7709.625,625.46875,7,9,31,6,27,18.0,13.01,14.0,2518.98,24.822686885107807,1,24.40931155050104,52.20108203371629,275.9364814157827,Bad
29,7709.625,625.46875,7,9,31,6,28,18.0,12.01,14.0,2518.98,38.6790807116118,1,24.40931155050104,65.60240988389357,262.5351535656054,Bad
54,34547.54,2994.961666666666,6,6,5,1,22,12.0,10.59,6.0,939.31,30.439492279847045,0,27.764710968035736,142.21972303758506,389.5117326610458,Good
54,34547.54,2994.961666666666,6,6,5,1,19,15.0,3.59,6.0,939.31,37.46499244357345,0,27.764710968035736,140.79554367960952,420.93591201902143,Good
30,173196.32,14258.026666666668,4,7,9,1,7,5.0,13.06,4.0,967.23,43.2368605407761,0,107.8108996477876,546.753654443717,1021.238112575162,Good
30,173196.32,14258.026666666668,4,7,9,1,7,5.0,1.0599999999999996,4.0,967.23,40.81895347312821,0,107.8108996477876,425.9681369020332,1152.023630116846,Good
19,20354.85,1403.2375,8,6,30,7,36,22.0,23.66,10.0,4288.63,29.82111359614713,1,80.21854912819705,120.99904662982335,229.1061542419796,Bad
40,46113.81,3953.8175,7,5,24,2,19,10.0,11.77,9.0,2530.66,37.156069169551735,1,55.775947048868936,524.4543332460946,105.15146970503643,Standard
15,8882.47,555.2058333333333,9,7,19,7,40,15.0,15.62,7.0,1580.91,36.339292573849285,1,27.528699132623988,10000.0,270.6735839195276,Bad
15,8882.47,555.2058333333333,9,7,1830,7,36,17.0,15.62,8.0,1580.91,28.19410119999494,1,27.528699132623988,56.28831548789324,261.7035687128161,Bad
2526,34128.92,2740.0766666666664,6,8,31,6,18,22.0,3.99,13.0,2626.28,36.46608514375009,1,118.06685464217024,56.4382215347904,339.502590489706,Bad
43,29042.45,2252.204166666667,3,5,5,1,5,19.0,9.72,4.0,1092.55,27.068071433514184,1,16.756706537779973,104.42675668734144,394.0369534415453,Standard
44,29042.45,2252.204166666667,3,5,5,1,8,16.0,9.72,4.0,1092.55,30.625731189720568,1,16.756706537779973,122.5177924309266,375.9459176979601,Standard
14,74733.44,5229.153085071379,368,6,19,5,17,17.0,22.48,12.0,4685.34,36.93075855858681,1,900.1733535174443,63.52561124330175,574.3132835012091,Bad
44,8681.77,647.4808333333334,6,9,23,7,47,24.0,19.6,1094.0,2216.25,25.97985395553641,1,28.44218887394765,58.19128307167146,248.11461138771423,Bad
38,10034.55,719.2125,4,4,28,6,24,9.0,12.65,7.0,1669.84,37.97249196665899,1,41.08254704356354,58.22372169662685,252.6149812598096,Standard
3263,10034.55,719.2125,4,4,28,-100,24,9.0,12.65,7.0,1669.84,37.91923737987069,1,41.08254704356354,35.16022608779411,285.6784768686424,Standard
41,20540.49,1637.830211305169,0,4,8,1,3,3.0,7.09,2.0,1118.37,34.701246360826964,0,230.69894841339607,153.35645948104974,293.7926308003854,Good
52,38175.39,3287.2825,1,2,7,3,3,8.0,11.81,5.0,315.36,37.5805058875728,0,69.05565634105422,216.09106463927583,333.58152901966986,Good
22,116594.91,9836.2425,5,6,10,2,10,4.0,8.47,0.0,1124.02,35.99807686227414,0,171.07702427754958,893.5963339761736,188.95089174627708,Good
22,116594.91,9836.2425,5,6,10,2,10,4.0,3.4700000000000006,0.0,1124.02,36.53519213772043,0,171.07702427754958,547.6418099677555,524.905415754695,Good
4885,116594.91,9836.2425,5,793,10,2,10,4.0,8.47,0.0,1124.02,31.41182383918775,0,171.07702427754958,367.27290013749945,695.274325584951,Good
25,142113.96,11903.83,6,4,17,3,18,13.0,18.1,9.0,1037.68,26.91170671639995,1,224.1221385952656,1024.465519377482,211.7953420272524,Standard
25,142113.96,11903.83,6,4,17,3,21,12.0,20.1,9.0,1037.68,33.38306886203208,1,224.1221385952656,10000.0,161.39731374301164,Standard
48,65299.38,5305.615,4,5,8,2,10,0.0,5.68,2.0,1177.38,32.60639076598201,0,77.00931295128329,363.0662965492812,350.48589049943564,Good
48,65299.38,5305.615,4,5,8,2,13,0.0,5.68,2.0,1177.38,34.583749210253345,0,77.00931295128329,349.22862556209213,364.3235614866246,Good
39,7792.475,573.3729166666667,6,7,16,-100,16,17.0,16.6,10.0,2041.74,30.51446439487641,1,42.09972159510485,47.9969520156076,257.24061805595414,Standard
37,65778.22,5561.5183333333325,5,3,11,4,25,15.0,11.6,6.0,705.44,31.48389341338952,0,172.53053327914932,116.45816041516198,527.163139639022,Standard
44,12016.0,729.3333333333335,6,3,14,3,27,10.0,20.23,4.0,583.27,36.28807908386313,1,20.743543735392677,46.410695960055726,275.77909363788496,Standard
45,12016.0,729.3333333333335,6,3,14,3,27,10.0,15.23,4.0,583.27,28.023412140273308,1,20.743543735392677,90.25050424373607,251.93928535420457,Standard
51,19180.87,1688.405833333333,8,4,18,4,5,17.0,9.32,6.0,1127.57,25.7388121789998,0,57.36421100960239,15.629489005185194,335.8468833185458,Standard
31,60552.76,4950.0633333333335,3,7,12,3,30,11.0,12.72,4.0,463.07,36.38679998313905,0,111.72882006933048,59.05449611223813,564.2230171517648,Good
41,44386.47,3703.8725,10,6,26,9,34,24.0,-0.0499999999999998,12.0,1275.46,35.492490982498104,1,298.8485302847755,70.20380897114597,251.33491074407848,Bad
41,44386.47,3703.8725,10,517,26,9,34,25.0,6.95,16.0,1275.46,29.026272739025973,1,298.8485302847755,98.24657763238068,223.29214208284372,Bad
40,9141.63,797.8024999999999,9,6,33,5,62,17.0,-6.2,13.0,2506.45,28.85268317151427,1,27.80112878294196,53.62779875073876,278.3513224663193,Bad
40,98197.74,8005.145,5,1084,6,3,26,8.0,9.09,7.0,627.5,40.95895237987455,0,138.54197689108764,187.5615130587576,714.4110100501549,Standard
40,98197.74,8005.145,5,6,6,3,30,11.0,9.09,7.0,627.5,41.64245891995751,0,138.54197689108764,306.0461802987984,605.9263428101142,Standard
21,30197.28,2594.44,5,7,14,4,20,13.0,17.0,5.0,811.08,34.68616252900472,1,57.08103770858573,214.3460612453973,278.0169010460169,Standard
21,30197.28,2594.44,5,7,14,4,20,13.0,17.0,5.0,811.08,30.58702143965268,1,57.08103770858573,323.37100291360383,168.9919593778105,Standard
19,31633.54,2930.1283333333336,1,5,8,3,5,7.0,9.7,4.0,846.45,38.556514520528346,0,50.76844004205578,257.46084846652656,264.783544824751,Good
32,118172.63999999998,9449.41638635422,0,2,3,4,8,8.0,5.71,1.0,701.27,22.304388802761803,0,850.1719106949628,10000.0,49.41412237208522,Good
32,118172.63999999998,9449.41638635422,0,2,3,4,10,8.0,5.71,1.0,701.27,39.88397108267018,0,850.1719106949628,151.05438433393297,725.3493186168837,Good
35,19623.18,1806.265,9,8,26,2,17,14.0,11.26,16.0,1369.54,25.16581733202109,1,19.758727796221923,104.83844094551227,326.0293312582658,Standard
